,Target,Change
385,0,-4.247957712638156
386,1,5.560574124259768
387,0,2.1489017780735997
388,0,-1.6522386670390072
389,1,7.37778619090436
390,0,2.869105332745699
391,0,-0.22706824900389921
392,1,6.428203366540708
393,0,2.3683679644946563
394,1,7.784171527668307
395,0,-3.653051523018981
396,-1,-11.222863215424328
397,0,-0.1710059424565028
398,0,-3.0319900646653184
399,0,-3.96148920196087
400,0,4.373218063092059
401,1,4.961008062739565
402,-1,-4.600596062628544
403,0,-0.18480221762661853
404,0,-4.29358607009036
405,0,2.3766754179908784
406,0,2.4654699239663427
407,0,-1.9055982436882561
408,0,-1.4771048744460782
409,0,-0.12266593975739867
410,0,-0.2956695778748206
411,0,1.1724987453807167
412,1,6.1643217893217965
413,1,9.297880474026243
414,-1,-8.743976371832737
415,0,-0.41734094199812183
416,0,4.178070475538834
417,0,-2.988383071302492
418,0,1.6713916980493329
419,0,1.4566339270850674
420,0,0.3076544425301502
421,0,-3.496503496503501
422,0,1.2331553521484857
423,0,-0.06279040562601083
424,0,-0.5319594537991162
425,0,-0.4379500568492829
426,1,7.359472148204545
427,0,0.16940471969427504
428,0,2.336191300243844
429,1,5.94542659492699
430,0,2.187397975840669
431,0,-3.056443024494148
432,0,1.1314951115017144
433,0,-1.2528061409225792
434,0,1.2980346142563668
435,0,-0.6913776876855021
436,1,5.562238017131397
437,0,0.74237768032871
438,0,1.5834932821497136
439,0,-0.6849315068493058
440,0,-3.0609818243587728
441,0,-1.2125884909231022
442,0,1.599971619128704
443,0,1.4665316526414989
444,0,-1.7516087958979922
445,-1,-10.227670753064794
446,0,1.8064767850175558
447,0,0.3142605296439632
448,0,-0.6609360076408857
449,0,3.0536112606722554
450,0,-0.4552918346021684
451,-1,-7.929069505885883
452,0,0.2483814487560508
453,0,0.9463850528026045
454,0,-0.6035488673399589
455,0,2.335748694490552
456,0,-3.9912974683544316
457,0,1.9859091096370125
458,0,-1.3372116511129972
459,0,1.2488739660961474
460,0,2.317304970275403
461,0,0.5217391304347798
462,0,-0.2437873545139999
463,0,2.719747733543569
464,0,-1.9608595548733743
465,0,-0.9041449763200133
466,0,-3.2230033967927945
467,0,-0.5468941310913409
468,0,-3.122948128693374
469,0,0.20332952090482406
470,0,-0.16909744240118607
471,-1,-4.895193732796952
472,0,-2.4177389910503613
473,0,2.1308632962219454
474,0,2.117678595362543
475,0,-2.489390558690991
476,0,0.215362526920324
477,0,-0.3402578796561691
478,0,0.9119496855345917
479,1,4.736678092863827
480,0,-0.46329748799252063
481,0,0.9736100435562393
482,0,-2.1948743973610747
483,0,-2.11008777619234
484,0,-3.074340739431945
485,0,4.493460329034309
486,0,-1.5002834837978096
487,0,-0.017710870046487512
488,1,4.5790709003144245
489,0,-1.7234808384501348
490,0,1.2280248190279188
491,0,2.3113267781892506
492,0,-0.5574970877017821
493,0,-1.2132875909965717
494,0,-2.685075385397257
495,0,3.285751588475939
496,0,2.7514431382463242
497,0,-0.8324448454031006
498,0,-0.6326758466691481
499,0,0.7740324594257116
500,0,-0.43359762140732694
501,0,-1.9617601924432908
502,0,0.23267619934005052
503,0,0.2827839446249894
504,0,-0.6102693602693555
505,0,0.2752487825534642
506,0,-1.5498310810810878
507,0,-0.5061553639600253
508,0,0.8924337141625444
509,0,0.5640543543286869
510,0,2.1288348771989423
511,0,-0.615768670688575
512,0,0.8707665257252831
513,0,-1.5936916372691328
514,0,0.004217451815609171
515,0,0.0674763832658555
516,0,0.05478759271746269
517,0,-0.1305757971441819
518,0,-1.5858287642344964
519,0,-1.3499614296734403
520,0,-3.153916329988267
521,0,1.2873996321715355
522,0,0.031000885739589534
523,0,-0.6862354451675793
524,0,0.28084878744650293
525,0,0.297843965325635
526,0,-1.2144313447389457
527,0,2.517049533381198
528,0,0.24508731235502748
529,0,-0.10914647456887142
530,0,0.3977272727272712
531,0,0.11753950633406546
532,0,1.0522654143838663
533,0,0.49053356282271354
534,0,1.404470326282436
535,1,5.945443796976612
536,0,-0.6456755679553625
537,0,-0.10831193838254582
538,0,-1.766997309344997
539,0,0.2452884182985137
540,0,-0.5179234125851352
541,0,1.2503074526522961
542,0,-1.089112919551398
543,0,-1.551371264838322
544,0,0.9521433620223776
545,0,0.3253706754530445
546,0,3.03789153906154
547,0,-0.7888760508386861
548,0,3.232801895506209
549,0,2.337975569905855
550,0,-1.691564982704219
551,0,-1.241203309875496
552,0,0.3641204338122933
553,0,1.7749863462588795
554,0,4.2240024531411855
555,0,-1.0591739913942304
556,0,-1.0482102367765653
557,0,1.720446264227505
558,0,-0.5760921747479605
559,1,5.816588047394409
560,0,2.8888342869177643
561,1,6.0555403930131
562,-1,-6.053977546884547
563,0,-1.5716486902927689
564,0,-0.5670354136227634
565,0,-2.707903299163842
566,0,0.49624222374053445
567,0,-1.6352381293162233
568,0,-0.4692615496544066
569,0,1.9626475640510233
570,0,-1.1291131980787275
571,0,0.5039335822789556
572,0,-0.42204747132242104
573,0,4.430356819416758
574,0,0.14569168863605383
575,0,1.3820574991340524
576,0,0.31774232122723933
577,0,0.2758667665690356
578,0,-1.6438542268111374
579,0,-0.6457405297144059
580,0,-1.0670095926595473
581,0,-1.0714913051115245
582,0,0.3586647727272695
583,0,-0.4883054385902818
584,0,1.4187675568040425
585,0,-1.1710258747633517
586,0,-1.1707109408258876
587,0,0.3589633139493144
588,-1,-6.645682809929173
589,0,1.5632183908045918
590,0,-0.2301192092952908
591,0,2.2384391424357992
592,0,-1.4830430119457048
593,0,-0.863428185299201
594,0,0.6058770069675942
595,0,-1.5545016561276706
596,0,-1.162301663161927
597,0,-0.2050210823565714
598,-1,-18.179703853011862
599,1,7.390562819783965
600,0,3.8247750132345097
601,0,-1.1812194603781605
602,0,-0.937352195038056
603,0,-0.9635834888667039
604,-1,-7.744225796555194
605,1,5.277909738717346
606,0,1.9042461982762504
607,0,-0.4693796218394377
608,0,2.949681897050316
609,0,-0.700086430423511
610,0,-0.44390286360867365
611,0,0.568281168036375
612,0,-0.8432582804485775
613,0,0.508504295984568
614,0,-0.9159106769016024
615,0,1.373360331015056
616,0,2.049500651324359
617,0,2.0508892860182084
618,0,0.004169446297527896
619,0,1.5676464456952341
620,0,-2.2330774598744
621,0,0.13015913003317053
622,0,0.6834954713183596
623,0,-2.0324018158344193
624,0,-2.0065467839986395
625,0,0.056396685610166794
626,0,-0.1474158862296111
627,0,-0.5254016500217142
628,0,0.3142869614561958
629,0,1.3750489534833108
630,0,-0.6352749281023264
631,0,-0.12095554883580333
632,0,-1.7819298473249447
633,0,1.554449777621208
634,0,-0.1474286705402842
635,0,1.8455792947715826
636,0,0.2600946573998999
637,0,-0.34022284596409924
638,0,-0.6742340189468348
639,0,2.741020793950849
640,0,-1.024504474366475
641,0,-0.26617094089314947
642,0,0.6311954587816695
643,0,-0.10945064197011968
644,0,0.6068523747313405
645,0,-0.1968751309010174
646,0,0.8897842692856563
647,0,2.3629253681670717
648,0,-1.2557912704218497
649,0,-0.27575420833847286
650,0,0.6727197688815499
651,0,0.4140532119870417
652,0,0.8614354535804742
653,0,-0.7043108682452981
654,0,1.712119359178178
655,0,0.9939481383511756
656,0,0.9246398666613691
657,0,3.36190625983014
658,0,2.9558336820481537
659,0,-3.325450783328407
660,0,0.6879682005809553
661,0,2.285150318858177
662,0,-1.183849179841163
663,0,2.9105794869868933
664,0,0.9050434274870515
665,0,1.8625678119348923
666,0,0.7207527072607952
667,0,0.5710659898477174
668,0,2.975814931650897
669,0,3.6863065454916724
670,0,3.0332873744337236
671,1,4.50837953227553
672,0,-4.219383555379402
673,0,3.5840468536142827
674,1,10.988538241710964
675,1,11.691907306403838
676,0,2.0177482524416206
677,-1,-6.125473806978322
678,0,-3.0749320564255194
679,0,3.2071995086388734
680,0,-3.3921548333678357
681,0,1.8453544741141459
682,-1,-11.423762688686688
683,-1,-7.642064010450689
684,1,8.701941622733699
685,0,-0.41401744787815387
686,0,-1.1403118040089013
687,0,-3.8268601123426773
688,0,3.304494487303615
689,0,1.3121693121693045
690,0,-0.1492136440956161
691,0,-2.522490211901132
692,0,-1.2662885175532717
693,0,1.5247500155269937
694,0,-0.731043342611564
695,0,-0.45911135761385624
696,0,-0.9286488159727596
697,0,2.5496016247461237
698,1,7.45559245604949
699,0,1.5197913122377265
700,0,-0.1843369455926782
701,0,3.8922155688622824
702,0,1.624067440545119
703,0,-3.9303508957913666
704,0,-0.9103699412397614
705,0,0.5178317881900982
706,0,0.5899459908599903
707,1,7.095655047084086
708,0,-0.04370741740584032
709,0,1.7387725706054962
710,1,5.061435000252814
711,0,0.48127827509866206
712,0,-0.4981320049813162
713,1,8.775392317319723
714,0,-3.748285170597866
715,0,-0.28735632183908044
716,0,2.4046109510086473
717,1,4.759331802422438
718,0,-2.232872002063093
719,0,0.2527861429230821
720,0,1.6532187335555213
721,0,-0.2804020534058089
722,0,-4.245976812597334
723,0,-0.9148614154374419
724,0,-0.4719131862119262
725,0,1.3354101289598426
726,0,2.845840867992774
727,0,0.14505813314577642
728,-1,-8.423131789750906
729,0,1.3300740527715895
730,0,-0.12771392081737393
731,0,2.533863787060729
732,0,-1.468890018014692
733,0,0.9258825184004473
734,0,0.8732610260817034
735,0,-0.20491331476066274
736,0,-0.7913436692506475
737,0,0.7162624125020312
738,0,-0.26091574499526554
739,0,-0.6597833132697393
740,1,6.744191466057653
741,0,-1.052286868245823
742,0,-1.2399885267965502
743,0,0.08489533299077219
744,0,0.09821647804638446
745,0,-2.8410231251254396
746,0,-0.7620096857857636
747,0,-0.4764437865716868
748,-1,-15.33313192814483
749,1,6.370598084154485
750,0,-1.3521184909944801
751,0,1.2738686895108564
752,0,-1.813157011132071
753,1,10.543206628962263
754,0,-2.372510291982968
755,-1,-6.768878272315113
756,0,1.3072237182671442
757,0,3.99494180494981
758,0,-2.7892895252748366
759,0,0.10721670538379982
760,0,0.719112584470241
761,0,-3.716737980099756
762,0,-0.21562491782586793
763,0,-0.3215010409255085
764,0,-2.506278916060811
765,0,1.163326734821168
766,0,0.3725942207687735
767,0,-1.2017625851248497
768,1,5.308825516961748
769,0,-0.7803075027593018
770,0,-2.5947484154701925
771,0,0.026559014129401558
772,0,-0.8416972014231894
773,0,0.6908555362163566
774,0,1.4945616041273317
775,0,-0.5240403511070353
776,0,1.2142763071249871
777,0,1.9778275126216684
778,0,3.922319195631094
779,0,-1.728752793261798
780,0,1.824133536570132
781,0,2.166924341701633
782,0,1.4532090699461981
783,0,-0.374079598456326
784,0,3.890301575607786
785,0,0.3751486869795924
786,0,-0.23928896991796067
787,0,-3.8857795545402607
788,0,1.0006179588344297
789,0,-0.09648193905164565
790,0,1.7925283836623067
791,0,0.08561841953025676
792,0,0.22657911772866415
793,0,0.9688581314878866
794,0,-0.5894448252227517
795,0,-2.557915057915057
796,0,-0.5518998089577659
797,0,-2.5400213447171778
798,0,-2.523482746873024
799,0,1.782459994507823
800,0,1.6212503985676128
801,0,-0.08447576752267955
802,0,0.21499142449935654
803,0,0.5471725401340167
804,0,1.0931843789705853
805,0,-2.388010149635987
806,0,0.5927797483115489
807,0,0.5747959232961395
808,0,0.09365094611468311
809,0,0.04318307223568525
810,0,0.8656866741804785
811,0,-2.63182920450763
812,0,0.21731168355511812
813,0,0.8064516129032263
814,0,-0.10634441087613238
815,0,1.1565169001475823
816,0,-0.011959147551951621
817,0,-0.39469907185916037
818,0,0.18972597804942973
819,0,0.18217555971043456
820,0,2.110350768052829
821,0,-0.5928390664542068
822,0,-1.8174103670178996
823,0,-0.40814366657063017
824,0,0.46044067306302133
825,0,0.295155136419255
826,0,0.6962388745334542
827,0,0.007128091809816028
828,0,0.12829650748396781
829,0,0.6145596051632438
830,0,-0.14621606961770342
831,0,-0.15587728206703313
832,0,-0.5677114133648675
833,0,-0.22362317116688418
834,0,0.5126248778045295
835,0,0.21823702438561912
836,0,0.6414504828630893
837,0,-0.34337590253768424
838,0,0.1297996365610069
839,0,1.2798152163665522
840,0,0.20013497475041628
841,0,-0.7362333650742077
842,0,0.27842770238652265
843,0,1.6145967008096354
844,0,1.3501412137493962
845,0,1.8215183851016157
846,0,-0.821039983979707
847,0,1.018530982186917
848,0,1.8388558230434462
849,0,0.6258722958827645
850,0,1.0099039941052745
851,-1,-4.591387929369859
852,0,0.9714632665452323
853,0,1.356317231242073
854,0,-1.489782465392228
855,0,0.7940756602426843
856,0,-1.595556342391781
857,0,1.266107450468886
858,0,-0.7950255385298653
859,0,0.2820558739254994
860,0,2.5938657975802504
861,0,-0.23063533507397785
862,0,0.0021808348235684795
863,0,0.4208919419910602
864,0,-2.082609451007651
865,0,0.40808179378563103
866,0,0.45059969518255105
867,0,0.19790223629527764
868,0,0.0
869,0,0.41696842012859686
870,0,-0.7452411652861788
871,0,-0.08367095296812847
872,0,0.18511172815021198
873,0,-3.499626061325948
874,0,0.9049258052016201
875,0,0.11520737327188735
876,0,-0.8732146483449548
877,0,1.099426386233266
878,0,0.4120229652144638
879,0,0.8116955917305718
880,0,0.840747330960848
881,0,4.428955842780886
882,1,11.950323152959065
883,0,-0.7188136744396546
884,0,1.4499363396233578
885,0,-0.4626681152362093
886,0,1.040666930126644
887,0,0.1955598599419035
888,1,5.803297581649539
889,0,0.6219364359879764
890,0,0.3928552721177518
891,0,1.8365856203693947
892,0,-1.526795778255959
893,0,0.8740894901144578
894,0,-1.205212846434219
895,0,0.49423107042793313
896,1,5.0669298838034855
897,1,10.886226163202736
898,1,4.696929159606412
899,0,-2.671853261023886
900,0,1.2996674251706755
901,1,10.344579319481031
902,0,-2.2706215500254436
903,0,0.9774205178192373
904,0,0.9983735107044093
905,0,-3.4761318704338886
906,-1,-9.573674429960805
907,-1,-10.57976449411235
908,1,4.673555659934244
909,1,6.62200711561267
910,0,-0.027055463700578684
911,-1,-5.374969930238152
912,0,4.115226337448556
913,0,-1.2620751751186507
914,0,-1.098918083462135
915,1,5.227460969854201
916,0,0.4395996079246625
917,0,4.051456454236299
918,-1,-6.40045473923548
919,0,3.795584975556433
920,0,-1.9059181464470605
921,0,0.9990605848232328
922,-1,-5.428668448171511
923,0,4.052703884101418
924,0,-2.3345135929904495
925,0,-0.24579083200196983
926,0,-0.2617962301342931
927,0,2.6078497977333766
928,0,-1.516815890452175
929,0,0.5515913640044637
930,0,0.7856187697544309
931,0,-0.37391632114587536
932,0,2.828518243867012
933,0,-0.9345656845141763
934,0,-0.03714103192643104
935,0,-1.0670867639627952
936,0,-0.10064896046147685
937,0,-2.163877234928796
938,0,0.7592757677292338
939,0,0.8725364573799542
940,0,-1.0857730462133968
941,0,-0.3546858278550757
942,0,0.39430482678205075
943,0,0.10391992053181782
944,0,0.29922293635406566
945,0,-0.2952860774136676
946,-1,-4.6362873063124965
947,0,-2.9471089197669156
948,-1,-9.698649116730163
949,0,3.4504173744680044
950,0,2.1064340702026887
951,0,-0.5620017638209203
952,0,2.2154980523094063
953,0,0.8353465582360886
954,0,-0.27670451669508506
955,0,-0.549868877421538
956,0,0.7315413405920498
957,0,-0.5032933626076707
958,0,-0.2648017381857786
959,0,-0.3352849070733055
960,0,-2.5820113048378563
961,0,-0.5661998001647797
962,0,1.7981806642691005
963,0,-0.7308118592407916
964,0,0.19189839852064175
965,0,0.2280958350745134
966,0,1.0544968121883935
967,0,-0.067044868488929
968,0,0.9358173779910985
969,0,-0.5692373242437208
970,0,-0.5536415214000477
971,0,-0.41711193078009573
972,0,0.32712545001384424
973,0,-1.6734236177003248
974,0,0.6947977892797478
975,0,0.03484866965204396
976,0,0.5904791764644381
977,0,-0.3515151515151468
978,0,-0.550854084487475
979,0,0.5661366416215288
980,0,3.938909545817854
981,0,1.7418632252887714
982,0,-0.3351790085930637
983,0,0.6346955933991695
984,0,0.6716466810824829
985,0,1.916880919061426
986,0,-0.5524332609528733
987,0,0.10435731946183367
988,0,-2.6928196821221735
989,0,0.2505274261603345
990,0,0.1644087860055241
991,0,0.23636005515066982
992,0,-0.578044147507692
993,0,-0.029646710038697188
994,0,-0.1631052605565364
995,0,0.6419353774051926
996,0,-0.10494039713381316
997,0,-0.15101029167967317
998,0,-1.8345909158159441
999,0,-0.14234279494264804
1000,0,1.0967633741405465
1001,0,-0.034835113794711096
1002,0,-0.2986907389276927
1003,0,1.2000066574571713
1004,0,-0.3075455562134078
1005,0,-0.23755712093966064
1006,0,0.15874853240289655
1007,0,0.6686588849081138
1008,0,0.6953783579886524
1009,0,-0.5032737222710889
1010,0,0.20298253368036945
1011,0,-0.31529250322643065
1012,0,0.3785644051130687
1013,0,0.08326394671107262
1014,0,0.6688199406218431
1015,0,0.3224656468758117
1016,0,-0.3811923567702046
1017,0,0.363194162950954
1018,0,3.5671012455774793
1019,0,-0.7612273230692428
1020,0,0.09431144783789576
1021,0,0.5637651345027453
1022,0,-0.2701520971922949
1023,0,0.46660925389493746
1024,0,-0.3802814706294813
1025,0,-0.19243104554201695
1026,0,-1.1662173177001778
1027,0,0.05392374547992638
1028,0,0.31227213644866175
1029,0,3.865177061770131
1030,0,-0.03347076632839593
1031,0,-0.5037515028840244
1032,0,0.5858418991678966
1033,0,3.1493787922565617
1034,0,1.4757481940144468
1035,0,0.19467972279932472
1036,0,3.6003770028275275
1037,0,-1.766319561079387
1038,0,-0.12680591570968375
1039,0,4.111445568283941
1040,0,1.512763945792636
1041,-1,-7.036702077399673
1042,0,2.111224045302739
1043,0,0.02559581366246942
1044,0,1.1515168746979079
1045,0,-1.1791657297054174
1046,0,0.9557265370557403
1047,0,1.8905402549834411
1048,0,-1.0701397818242162
1049,0,0.12298575880815557
1050,0,-1.5856841752627706
1051,0,-0.428338415715195
1052,0,0.4259077247411093
